RECORDED = 2022-02-01--13:16:49
radicl VERSION = 0.5.1
FIRMWARE REVISION = 1.46
HARDWARE REVISION = 1
MODEL NUMBER = 3
SAMPLE RATE = 16000
ZPFO = 70
time,Sensor3,acceleration
0.0045001557362865,2470.0,-0.9980370186335404
0.0045626578992905,2470.0,-0.9980303105590062
0.0046251600622945,2469.0,-0.998023602484472
0.0046876622252984,2471.0,-0.9980168944099378
0.0047501643883024,2470.0,-0.9980101863354036
0.0048126665513064,2469.0,-0.9980034782608694
0.0048751687143104,2470.0,-0.9979967701863354
0.0049376708773144,2472.0,-0.9979900621118012
0.0050001730403183,2469.0,-0.997983354037267
0.0050626752033223,2469.0,-0.9979766459627328
0.0051251773663263,2474.0,-0.9979699378881988
0.0051876795293303,2469.0,-0.9979632298136644
0.0052501816923343,2471.0,-0.9979565217391304
0.0053126838553382,2469.0,-0.9979498136645962
0.0053751860183422,2472.0,-0.997943105590062
0.0054376881813462,2467.0,-0.997936397515528
0.0055001903443502,2471.0,-0.9979296894409936
0.0055626925073542,2470.0,-0.9979229813664596
0.0056251946703581,2470.0,-0.9979162732919252
0.0056876968333621,2471.0,-0.9979095652173912
0.0057501989963661,2473.0,-0.9979028571428572
0.0058127011593701,2470.0,-0.9978961490683228
0.0058752033223741,2470.0,-0.9978894409937888
0.005937705485378,2470.0,-0.9978827329192546
0.006000207648382,2470.0,-0.9978760248447204
0.006062709811386,2471.0,-0.9978693167701862
0.00612521197439,2471.0,-0.997862608695652
0.006187714137394,2471.0,-0.997855900621118
0.0062502163003979,2470.0,-0.9978491925465838
0.0063127184634019,2469.0,-0.9978424844720496
0.0063752206264059,2470.0,-0.9978357763975154
0.0064377227894099,2470.0,-0.9978290683229812
0.0065002249524139,2470.0,-0.9978223602484472
0.0065627271154178,2472.0,-0.997815652173913
0.0066252292784218,2470.0,-0.9978089440993788
0.0066877314414258,2471.0,-0.9978022360248446
0.0067502336044298,2470.0,-0.9977955279503103
0.0068127357674338,2472.0,-0.9977888198757764
0.0068752379304377,2473.0,-0.997782111801242
0.0069377400934417,2470.0,-0.997775403726708
0.0070002422564457,2472.0,-0.997768695652174
0.0070627444194497,2470.0,-0.9977619875776396
0.0071252465824537,2471.0,-0.9977552795031056
0.0071877487454576,2470.0,-0.9977485714285712
0.0072502509084616,2470.0,-0.9977418633540373
0.0073127530714656,2472.0,-0.997735155279503
0.0073752552344696,2473.0,-0.9977284472049688
0.0074377573974736,2471.0,-0.9977217391304348
0.0075002595604775,2472.0,-0.9977150310559004
0.0075627617234815,2472.0,-0.9977083229813664
0.0076252638864855,2471.0,-0.9977016149068322
0.0076877660494895,2470.0,-0.997694906832298
0.0077502682124935,2471.0,-0.9976881987577638
0.0078127703754974,2472.0,-0.9976814906832298
0.0078752725385014,2468.0,-0.9976747826086956
0.0079377747015054,2470.0,-0.9976680745341614
0.0080002768645094,2472.0,-0.9976613664596272
0.0080627790275134,2471.0,-0.997654658385093
0.0081252811905173,2470.0,-0.9976479503105588
0.0081877833535213,2470.0,-0.9976412422360248
0.0082502855165253,2471.0,-0.9976345341614906
0.0083127876795293,2468.0,-0.9976278260869564
0.0083752898425333,2470.0,-0.9976211180124224
0.0084377920055372,2472.0,-0.997614409937888
0.0085002941685412,2472.0,-0.997607701863354
0.0085627963315452,2472.0,-0.9976009937888196
0.0086252984945492,2471.0,-0.9975942857142855
0.0086878006575532,2470.0,-0.9975875776397516
0.0087503028205571,2472.0,-0.9975808695652172
0.0088128049835611,2469.0,-0.9975741614906832
0.0088753071465651,2470.0,-0.9975674534161488
0.0089378093095691,2472.0,-0.9975607453416148
0.0090003114725731,2465.0,-0.9975540372670806
0.009062813635577,2472.0,-0.9975473291925464
0.009125315798581,2470.0,-0.9975406211180124
0.009187817961585,2470.0,-0.9975339130434782
0.009250320124589,2476.0,-0.997527204968944
0.009312822287593,2472.0,-0.9975204968944098
0.0093753244505969,2474.0,-0.9975137888198756
0.0094378266136009,2467.0,-0.9975070807453416
0.0095003287766049,2470.0,-0.9975003726708074
0.0095628309396089,2471.0,-0.9974936645962732
0.0096253331026129,2472.0,-0.997486956521739
0.0096878352656168,2472.0,-0.9974802484472048
0.0097503374286208,2473.0,-0.9974735403726708
0.0098128395916248,2471.0,-0.9974668322981364
0.0098753417546288,2466.0,-0.9974601242236024
0.0099378439176328,2472.0,-0.9974534161490682
0.0100003460806367,2472.0,-0.997446708074534
0.0100389105058365,2472.0,-0.99744
0.0100628482436407,2472.0,-0.997425644171779
0.0101253504066447,2471.0,-0.9974112883435582
0.0101878525696487,2470.0,-0.9973969325153372
0.0102503547326527,2469.0,-0.9973825766871164
0.0103128568956566,2470.0,-0.9973682208588956
0.0103753590586606,2471.0,-0.9973538650306748
0.0104378612216646,2472.0,-0.9973395092024538
0.0105003633846686,2473.0,-0.997325153374233
0.0105628655476726,2472.0,-0.9973107975460122
0.0106253677106765,2468.0,-0.9972964417177912
0.0106878698736805,2471.0,-0.9972820858895703
0.0107503720366845,2472.0,-0.9972677300613496
0.0108128741996885,2472.0,-0.9972533742331288
0.0108753763626925,2472.0,-0.997239018404908
0.0109378785256964,2470.0,-0.997224662576687
0.0110003806887004,2470.0,-0.997210306748466
0.0110628828517044,2470.0,-0.9971959509202452
0.0111253850147084,2471.0,-0.9971815950920244
0.0111878871777124,2471.0,-0.9971672392638036
0.0112503893407163,2470.0,-0.9971528834355828
0.0113128915037203,2468.0,-0.997138527607362
0.0113753936667243,2472.0,-0.997124171779141
0.0114378958297283,2471.0,-0.9971098159509202
0.0115003979927323,2470.0,-0.9970954601226992
0.0115629001557362,2470.0,-0.9970811042944784
0.0116254023187402,2470.0,-0.9970667484662576
0.0116879044817442,2472.0,-0.9970523926380368
0.0117504066447482,2470.0,-0.9970380368098158
0.0118129088077522,2470.0,-0.997023680981595
0.0118754109707561,2471.0,-0.997009325153374
0.0119379131337601,2470.0,-0.9969949693251532
0.0120004152967641,2470.0,-0.9969806134969325
0.0120629174597681,2472.0,-0.9969662576687116
0.0121254196227721,2470.0,-0.9969519018404908
0.012187921785776,2472.0,-0.9969375460122698
0.01225042394878,2470.0,-0.996923190184049
0.012312926111784,2470.0,-0.996908834355828
0.012375428274788,2473.0,-0.9968944785276072
0.012437930437792,2470.0,-0.9968801226993864
0.0125004326007959,2471.0,-0.9968657668711656
0.0125629347637999,2470.0,-0.9968514110429448
0.0126254369268039,2473.0,-0.996837055214724
0.0126879390898079,2470.0,-0.996822699386503
0.0127504412528119,2472.0,-0.996808343558282
0.0128129434158158,2470.0,-0.9967939877300612
0.0128754455788198,2470.0,-0.9967796319018404
0.0129379477418238,2470.0,-0.9967652760736196
0.0130004499048278,2472.0,-0.9967509202453988
0.0130629520678318,2470.0,-0.9967365644171778
0.0131254542308357,2470.0,-0.996722208588957
0.0131879563938397,2471.0,-0.996707852760736
0.0132504585568437,2470.0,-0.9966934969325152
0.0133129607198477,2472.0,-0.9966791411042945
0.0133754628828517,2470.0,-0.9966647852760736
0.0134328358208955,2470.0,-0.9966504294478526
0.0134379650458556,2470.0,-0.9966360736196318
0.0135004672088596,2469.0,-0.996621717791411
0.0135629693718636,2470.0,-0.99660736196319
0.0136254715348676,2470.0,-0.9965930061349692
0.0136879736978716,2469.0,-0.9965786503067484
0.0137504758608755,2472.0,-0.9965642944785276
0.0138129780238795,2472.0,-0.9965499386503068
0.0138754801868835,2471.0,-0.9965355828220858
0.0139379823498875,2472.0,-0.9965212269938648
0.0140004845128915,2468.0,-0.996506871165644
0.0140629866758954,2470.0,-0.9964925153374232
0.0141254888388994,2470.0,-0.9964781595092024
0.0141879910019034,2470.0,-0.9964638036809816
0.0142504931649074,2470.0,-0.9964494478527608
0.0143129953279114,2471.0,-0.9964350920245398
0.0143754974909153,2470.0,-0.996420736196319
0.0144379996539193,2471.0,-0.996406380368098
0.0145005018169233,2474.0,-0.9963920245398772
0.0145630039799273,2469.0,-0.9963776687116565
0.0146255061429313,2474.0,-0.9963633128834356
0.0146880083059352,2472.0,-0.9963489570552146
0.0147505104689392,2470.0,-0.9963346012269938
0.0148130126319432,2470.0,-0.996320245398773
0.0148755147949472,2472.0,-0.996305889570552
0.0149380169579512,2471.0,-0.9962915337423311
0.0150005191209551,2472.0,-0.9962771779141104
0.0150630212839591,2470.0,-0.9962628220858896
0.0151255234469631,2470.0,-0.9962484662576686
0.0151880256099671,2472.0,-0.9962341104294478
0.0152505277729711,2470.0,-0.9962197546012268
0.015313029935975,2472.0,-0.996205398773006
0.015375532098979,2469.0,-0.9961910429447852
0.015438034261983,2471.0,-0.9961766871165644
0.015500536424987,2473.0,-0.9961623312883436
0.015563038587991,2471.0,-0.9961479754601228
0.0156255407509949,2470.0,-0.9961336196319018
0.0156880429139989,2471.0,-0.9961192638036808
0.0157505450770029,2469.0,-0.99610490797546
0.0158130472400069,2472.0,-0.9960905521472392
0.0158755494030109,2471.0,-0.9960761963190184
0.0159380515660148,2472.0,-0.9960618404907976
0.0160005537290188,2471.0,-0.9960474846625766
0.0160630558920228,2471.0,-0.9960331288343558
0.0161255580550268,2471.0,-0.996018773006135
0.0161880602180308,2469.0,-0.996004417177914
0.0162505623810347,2469.0,-0.9959900613496931
0.0163130645440387,2467.0,-0.9959757055214724
0.0163755667070427,2470.0,-0.9959613496932516
0.0164380688700467,2469.0,-0.9959469938650306
0.0165005710330507,2470.0,-0.9959326380368098
0.0165630731960546,2467.0,-0.9959182822085888
0.0166255753590586,2472.0,-0.995903926380368
0.0166880775220626,2470.0,-0.9958895705521472
0.0167505796850666,2470.0,-0.9958752147239264
0.0168130818480706,2471.0,-0.9958608588957056
0.0168755840110745,2473.0,-0.9958465030674846
0.0169380861740785,2469.0,-0.9958321472392636
0.0170005883370825,2472.0,-0.9958177914110428
0.0170630905000865,2470.0,-0.995803435582822
0.0171255926630905,2470.0,-0.9957890797546012
0.0171880948260944,2470.0,-0.9957747239263804
0.0172505969890984,2469.0,-0.9957603680981596
0.0173130991521024,2468.0,-0.9957460122699386
0.0173756013151064,2473.0,-0.9957316564417178
0.0174381034781104,2470.0,-0.9957173006134968
0.0175006056411143,2470.0,-0.995702944785276
0.0175631078041183,2469.0,-0.9956885889570553
0.0176256099671223,2470.0,-0.9956742331288344
0.0176881121301263,2469.0,-0.9956598773006134
0.0177506142931303,2466.0,-0.9956455214723926
0.0178131164561342,2472.0,-0.9956311656441718
0.0178756186191382,2471.0,-0.9956168098159508
0.0179381207821422,2468.0,-0.99560245398773
0.0180006229451462,2470.0,-0.9955880981595092
0.0180631251081502,2471.0,-0.9955737423312884
0.0181256272711541,2471.0,-0.9955593865030674
0.0181881294341581,2469.0,-0.9955450306748466
0.0182506315971621,2469.0,-0.9955306748466256
0.0183131337601661,2469.0,-0.9955163190184048
0.0183756359231701,2470.0,-0.995501963190184
0.018438138086174,2470.0,-0.9954876073619632
0.018500640249178,2467.0,-0.9954732515337424
0.018563142412182,2468.0,-0.9954588957055216
0.018625644575186,2470.0,-0.9954445398773006
0.01868814673819,2472.0,-0.9954301840490796
0.0187506489011939,2473.0,-0.9954158282208588
0.0188131510641979,2471.0,-0.995401472392638
0.0188756532272019,2470.0,-0.9953871165644173
0.0189381553902059,2472.0,-0.9953727607361964
0.0190006575532099,2470.0,-0.9953584049079754
0.0190631597162138,2469.0,-0.9953440490797546
0.0191256618792178,2471.0,-0.9953296932515338
0.0191881640422218,2468.0,-0.9953153374233128
0.0192506662052258,2471.0,-0.995300981595092
0.0193131683682298,2469.0,-0.9952866257668712
0.0193756705312337,2470.0,-0.9952722699386504
0.0194381726942377,2472.0,-0.9952579141104294
0.0195006748572417,2470.0,-0.9952435582822086
0.0195631770202457,2470.0,-0.9952292024539876
0.0196256791832497,2468.0,-0.9952148466257668
0.0196881813462536,2469.0,-0.995200490797546
0.0197506835092576,2471.0,-0.9951861349693252
0.0198131856722616,2470.0,-0.9951717791411044
0.0198756878352656,2468.0,-0.9951574233128834
0.0199381899982696,2472.0,-0.9951430674846624
0.0200006921612735,2470.0,-0.9951287116564416
0.0200631943242775,2469.0,-0.9951143558282208
0.0200778210116731,2469.5,-0.9951
0.0201256964872815,2470.0,-0.9950644444444444
0.0201881986502855,2472.0,-0.9950288888888889
0.0202507008132894,2470.0,-0.9949933333333332
0.0203132029762934,2472.0,-0.9949577777777776
0.0203757051392974,2471.0,-0.9949222222222222
0.0204382073023014,2470.0,-0.9948866666666668
0.0205007094653054,2470.0,-0.9948511111111112
0.0205632116283094,2470.0,-0.9948155555555556
0.0206257137913133,2471.0,-0.99478
0.0206882159543173,2470.0,-0.9947444444444444
0.0207507181173213,2472.0,-0.9947088888888888
0.0208132202803253,2472.0,-0.9946733333333332
0.0208757224433293,2470.0,-0.9946377777777776
0.0209382246063332,2470.0,-0.9946022222222222
0.0210007267693372,2468.0,-0.9945666666666666
0.0210632289323412,2471.0,-0.9945311111111113
0.0211257310953452,2471.0,-0.9944955555555556
0.0211882332583491,2471.0,-0.99446
0.0212507354213531,2470.0,-0.9944244444444444
0.0213132375843571,2470.0,-0.9943888888888888
0.0213757397473611,2468.0,-0.9943533333333332
0.0214382419103651,2472.0,-0.9943177777777776
0.021500744073369,2470.0,-0.9942822222222222
0.021563246236373,2469.0,-0.9942466666666666
0.021625748399377,2472.0,-0.994211111111111
0.021688250562381,2471.0,-0.9941755555555556
0.021750752725385,2470.0,-0.99414
0.021813254888389,2470.0,-0.9941044444444443
0.0218757570513929,2470.0,-0.9940688888888888
0.0219382592143969,2470.0,-0.9940333333333332
0.0220007613774009,2470.0,-0.9939977777777778
0.0220632635404049,2470.0,-0.9939622222222222
0.0221257657034088,2471.0,-0.9939266666666666
0.0221882678664128,2470.0,-0.9938911111111112
0.0222507700294168,2471.0,-0.9938555555555556
0.0223132721924208,2469.0,-0.99382
0.0223757743554248,2469.0,-0.9937844444444444
0.0224382765184287,2470.0,-0.9937488888888888
0.0225007786814327,2470.0,-0.9937133333333332
0.0225632808444367,2471.0,-0.9936777777777778
0.0226257830074407,2471.0,-0.9936422222222222
0.0226882851704447,2469.0,-0.9936066666666666
0.0227507873334486,2472.0,-0.9935711111111112
0.0228132894964526,2470.0,-0.9935355555555556
0.0228757916594566,2470.0,-0.9935
0.0229382938224606,2470.0,-0.9934644444444444
0.0230007959854646,2470.0,-0.9934288888888888
0.0230632981484685,2471.0,-0.9933933333333334
0.0231258003114725,2469.0,-0.9933577777777778
0.0231883024744765,2472.0,-0.9933222222222222
0.0232508046374805,2471.0,-0.9932866666666668
0.0233133068004845,2472.0,-0.9932511111111112
0.0233758089634884,2472.0,-0.9932155555555556
0.0234383111264924,2470.0,-0.99318
0.0235008132894964,2470.0,-0.9931444444444444
0.0235633154525004,2470.0,-0.9931088888888888
0.0236258176155044,2473.0,-0.9930733333333334
0.0236883197785083,2471.0,-0.9930377777777778
0.0237508219415123,2471.0,-0.9930022222222222
0.0238133241045163,2469.0,-0.9929666666666668
0.0238758262675203,2472.0,-0.9929311111111112
0.0239383284305243,2471.0,-0.9928955555555556
0.0240008305935282,2471.0,-0.99286
0.0240633327565322,2470.0,-0.9928244444444444
0.0241258349195362,2470.0,-0.9927888888888888
0.0241883370825402,2471.0,-0.9927533333333334
0.0242508392455442,2471.0,-0.9927177777777778
0.0243133414085481,2469.0,-0.9926822222222222
0.0243758435715521,2469.0,-0.9926466666666668
0.0244383457345561,2469.0,-0.9926111111111112
0.0245008478975601,2470.0,-0.9925755555555557
0.0245633500605641,2470.0,-0.99254
0.024625852223568,2471.0,-0.9925044444444444
0.024688354386572,2468.0,-0.9924688888888888
0.024750856549576,2467.0,-0.9924333333333332
0.02481335871258,2471.0,-0.9923977777777778
0.024875860875584,2472.0,-0.9923622222222224
0.0249383630385879,2471.0,-0.9923266666666668
0.0250008652015919,2471.0,-0.9922911111111112
0.0250633673645959,2474.0,-0.9922555555555556
0.0251258695275999,2471.0,-0.99222
0.0251883716906039,2468.0,-0.9921844444444444
0.0252508738536078,2470.0,-0.9921488888888887
0.0253133760166118,2471.0,-0.9921133333333332
0.0253758781796158,2469.0,-0.9920777777777776
0.0254383803426198,2471.0,-0.9920422222222222
0.0255008825056238,2469.0,-0.9920066666666668
0.0255633846686277,2472.0,-0.9919711111111112
0.0256258868316317,2470.0,-0.9919355555555556
0.0256883889946357,2470.0,-0.9919
0.0257508911576397,2472.0,-0.9918644444444444
0.0258133933206437,2470.0,-0.9918288888888888
0.0258758954836476,2472.0,-0.9917933333333332
0.0259383976466516,2473.0,-0.9917577777777776
0.0260008998096556,2471.0,-0.9917222222222222
0.0260634019726596,2470.0,-0.9916866666666666
0.0261259041356636,2471.0,-0.9916511111111111
0.0261884062986675,2471.0,-0.9916155555555556
0.0262509084616715,2472.0,-0.99158
0.0263134106246755,2470.0,-0.9915444444444445
0.0263759127876795,2468.0,-0.9915088888888888
0.0264384149506835,2474.0,-0.9914733333333332
0.0265009171136874,2469.0,-0.9914377777777778
0.0265634192766914,2470.0,-0.9914022222222222
0.0266259214396954,2471.0,-0.9913666666666666
0.0266884236026994,2470.0,-0.991331111111111
0.0267509257657034,2470.0,-0.9912955555555556
0.0268134279287073,2474.0,-0.99126
0.026865671641791,2472.0,-0.9912244444444444
0.0268759300917113,2470.0,-0.9911888888888888
0.0269384322547153,2471.0,-0.9911533333333332
0.0270009344177193,2470.0,-0.9911177777777778
0.0270634365807233,2470.0,-0.9910822222222222
0.0271259387437272,2472.0,-0.9910466666666666
0.0271884409067312,2470.0,-0.9910111111111112
0.0272509430697352,2470.0,-0.9909755555555556
0.0273134452327392,2470.0,-0.99094
0.0273759473957432,2470.0,-0.9909044444444444
0.0274384495587471,2474.0,-0.9908688888888888
0.0275009517217511,2472.0,-0.9908333333333332
0.0275634538847551,2470.0,-0.9907977777777778
0.0276259560477591,2472.0,-0.9907622222222222
0.0276884582107631,2472.0,-0.9907266666666666
0.027750960373767,2471.0,-0.9906911111111112
0.027813462536771,2470.0,-0.9906555555555556
0.027875964699775,2470.0,-0.99062
0.027938466862779,2473.0,-0.9905844444444444
0.028000969025783,2470.0,-0.9905488888888888
0.0280634711887869,2470.0,-0.9905133333333334
0.0281259733517909,2470.0,-0.9904777777777778
0.0281884755147949,2470.0,-0.9904422222222222
0.0282509776777989,2469.0,-0.9904066666666668
0.0283134798408029,2470.0,-0.9903711111111112
0.0283759820038068,2472.0,-0.9903355555555556
0.0284384841668108,2471.0,-0.9903
0.0285009863298148,2470.0,-0.9902644444444444
0.0285634884928188,2472.0,-0.9902288888888888
0.0286259906558228,2470.0,-0.9901933333333334
0.0286884928188267,2470.0,-0.9901577777777778
0.0287509949818307,2473.0,-0.9901222222222222
0.0288134971448347,2472.0,-0.9900866666666668
0.0288759993078387,2473.0,-0.9900511111111112
0.0289385014708427,2470.0,-0.9900155555555556
0.0290010036338466,2472.0,-0.98998
0.0290635057968506,2469.0,-0.9899444444444444
0.0291260079598546,2469.0,-0.9899088888888888
0.0291885101228586,2472.0,-0.9898733333333334
0.0292510122858626,2471.0,-0.9898377777777778
0.0293135144488665,2471.0,-0.9898022222222222
0.0293760166118705,2473.0,-0.9897666666666668
0.0294385187748745,2470.0,-0.9897311111111112
0.0295010209378785,2472.0,-0.9896955555555556
0.0295635231008825,2469.0,-0.98966
0.0296260252638864,2471.0,-0.9896244444444444
0.0296885274268904,2471.0,-0.9895888888888889
0.0297510295898944,2470.0,-0.9895533333333332
0.0298135317528984,2470.0,-0.9895177777777778
0.0298760339159024,2470.0,-0.9894822222222224
0.0299385360789063,2470.0,-0.9894466666666668
0.0300010382419103,2470.0,-0.9894111111111112
0.0300635404049143,2471.0,-0.9893755555555556
0.0301167315175097,2471.0,-0.98934
0.0301260425679183,2471.0,-0.9893781481481482
0.0301885447309223,2469.0,-0.9894162962962962
0.0302510468939262,2470.0,-0.9894544444444444
0.0303135490569302,2470.0,-0.9894925925925926
0.0303760512199342,2472.0,-0.9895307407407408
0.0304385533829382,2472.0,-0.9895688888888888
0.0305010555459422,2469.0,-0.989607037037037
0.0305635577089461,2470.0,-0.9896451851851852
0.0306260598719501,2472.0,-0.9896833333333334
0.0306885620349541,2470.0,-0.9897214814814814
0.0307510641979581,2470.0,-0.9897596296296296
0.0308135663609621,2471.0,-0.9897977777777778
0.030876068523966,2469.0,-0.989835925925926
0.03093857068697,2472.0,-0.989874074074074
0.031001072849974,2470.0,-0.9899122222222222
0.031063575012978,2470.0,-0.9899503703703704
0.031126077175982,2467.0,-0.9899885185185184
0.0311885793389859,2471.0,-0.9900266666666666
0.0312510815019899,2470.0,-0.9900648148148148
0.0313135836649939,2470.0,-0.990102962962963
0.0313760858279979,2469.0,-0.9901411111111112
0.0314385879910019,2473.0,-0.9901792592592592
0.0315010901540058,2469.0,-0.9902174074074074
0.0315635923170098,2470.0,-0.9902555555555556
0.0316260944800138,2467.0,-0.9902937037037036
0.0316885966430178,2466.0,-0.9903318518518518
0.0317510988060218,2470.0,-0.99037
0.0318136009690257,2471.0,-0.990408148148148
0.0318761031320297,2470.0,-0.9904462962962962
0.0319386052950337,2473.0,-0.9904844444444444
0.0320011074580377,2469.0,-0.9905225925925926
0.0320636096210417,2469.0,-0.9905607407407409
0.0321261117840456,2471.0,-0.9905988888888888
0.0321886139470496,2472.0,-0.990637037037037
0.0322511161100536,2470.0,-0.9906751851851852
0.0323136182730576,2470.0,-0.9907133333333332
0.0323761204360616,2470.0,-0.9907514814814814
0.0324386225990655,2473.0,-0.9907896296296296
0.0325011247620695,2471.0,-0.9908277777777778
0.0325636269250735,2474.0,-0.990865925925926
0.0326261290880775,2472.0,-0.990904074074074
0.0326886312510815,2470.0,-0.9909422222222222
0.0327511334140854,2469.0,-0.9909803703703703
0.0328136355770894,2469.0,-0.9910185185185184
0.0328761377400934,2470.0,-0.9910566666666666
0.0329386399030974,2472.0,-0.9910948148148148
0.0330011420661014,2476.0,-0.9911329629629628
0.0330636442291053,2470.0,-0.9911711111111112
0.0331261463921093,2467.0,-0.9912092592592592
0.0331886485551133,2470.0,-0.9912474074074074
0.0332511507181173,2472.0,-0.9912855555555556
0.0333136528811213,2471.0,-0.9913237037037036
0.0333761550441252,2472.0,-0.9913618518518518
0.0334386572071292,2471.0,-0.9914
0.0335011593701332,2472.0,-0.991438148148148
0.0335636615331372,2474.0,-0.9914762962962962
0.0336261636961412,2467.0,-0.9915144444444444
0.0336886658591451,2470.0,-0.9915525925925924
0.0337511680221491,2470.0,-0.9915907407407408
0.0338136701851531,2470.0,-0.9916288888888888
0.0338761723481571,2472.0,-0.991667037037037
0.0339386745111611,2472.0,-0.9917051851851852
0.034001176674165,2470.0,-0.9917433333333332
0.034063678837169,2471.0,-0.9917814814814814
0.034126181000173,2470.0,-0.9918196296296296
0.034188683163177,2471.0,-0.9918577777777776
0.034251185326181,2469.0,-0.991895925925926
0.0343136874891849,2469.0,-0.991934074074074
0.0343761896521889,2471.0,-0.991972222222222
0.0344386918151929,2470.0,-0.9920103703703704
0.0345011939781969,2471.0,-0.9920485185185184
0.0345636961412009,2469.0,-0.9920866666666666
0.0346261983042048,2470.0,-0.9921248148148148
0.0346887004672088,2470.0,-0.9921629629629628
0.0347512026302128,2471.0,-0.9922011111111112
0.0348137047932168,2470.0,-0.9922392592592592
0.0348762069562208,2470.0,-0.9922774074074072
0.0349387091192247,2470.0,-0.9923155555555556
0.0350012112822287,2472.0,-0.9923537037037036
0.0350637134452327,2470.0,-0.9923918518518516
0.0351262156082367,2470.0,-0.99243
0.0351887177712407,2472.0,-0.992468148148148
0.0352512199342446,2469.0,-0.9925062962962962
0.0353137220972486,2472.0,-0.9925444444444445
0.0353762242602526,2470.0,-0.9925825925925924
0.0354387264232566,2469.0,-0.9926207407407408
0.0355012285862606,2470.0,-0.9926588888888888
0.0355637307492645,2469.0,-0.9926970370370368
0.0356262329122685,2470.0,-0.9927351851851852
0.0356887350752725,2469.0,-0.9927733333333332
0.0357512372382765,2470.0,-0.9928114814814814
0.0358137394012805,2470.0,-0.9928496296296296
0.0358762415642844,2471.0,-0.9928877777777776
0.0359387437272884,2469.0,-0.992925925925926
0.0360012458902924,2470.0,-0.992964074074074
0.0360637480532964,2471.0,-0.993002222222222
